PMX Bone Weight
2.004058,14.4991,-0.4728141,0.2572483,0.3692853,-0.8930016,左腕捩1,左腕捩2,,,0.82,0.18,0,0,False,0,0,0,0,0,0,0,0,0
2.158431,14.52472,-0.3940732,0.3784133,0.6225413,-0.6850151,左腕捩1,左腕捩2,,,0.62,0.38,0,0,False,0,0,0,0,0,0,0,0,0
1.879927,14.58652,-0.4756833,0.3287087,0.3173357,-0.8895216,左腕捩1,左腕,,,0.9,0.1,0,0,False,0,0,0,0,0,0,0,0,0
1.937738,14.67554,-0.3957478,0.4913369,0.5406646,-0.6828396,左腕捩1,左腕,,,0.88,0.12,0,0,False,0,0,0,0,0,0,0,0,0
1.836163,14.02847,-0.1015331,-0.5460146,-0.7858734,0.2902952,左腕捩1,左腕捩2,,,0.59,0.41,0,0,False,0,0,0,0,0,0,0,0,0
1.739572,14.09183,-0.107652,-0.5468519,-0.7901717,0.2767342,左腕捩1,左腕捩2,,,0.8,0.2,0,0,False,0,0,0,0,0,0,0,0,0
1.614635,14.17801,-0.1147499,-0.5729685,-0.7783331,0.2567194,左腕捩1,左腕,,,0.91,0.08999997,0,0,False,0,0,0,0,0,0,0,0,0
1.774024,14.14488,0.01297753,-0.4437878,-0.6347728,0.6325473,左腕捩1,左腕捩2,,,0.81,0.19,0,0,False,0,0,0,0,0,0,0,0,0
1.647994,14.22937,0.008802362,-0.4614271,-0.6405534,0.6138211,左腕捩1,左腕,,,0.91,0.08999997,0,0,False,0,0,0,0,0,0,0,0,0
1.871283,14.08255,0.01784515,-0.4445922,-0.6235397,0.6430677,左腕捩1,左腕捩2,,,0.6,0.4,0,0,False,0,0,0,0,0,0,0,0,0
1.809337,14.78343,-0.4189439,0.5715869,0.4512613,-0.6853114,左腕捩1,左腕,,,0.57,0.43,0,0,False,0,0,0,0,0,0,0,0,0
1.620714,14.80988,-0.5378118,0.4645308,0.1519235,-0.8724278,左腕,左肩,,,0.95,0.04999995,0,0,False,0,0,0,0,0,0,0,0,0
1.748126,14.68917,-0.5001156,0.4060301,0.2370139,-0.8825893,左腕捩1,左腕,,,0.58,0.42,0,0,False,0,0,0,0,0,0,0,0,0
1.68428,14.9139,-0.4556697,0.6317943,0.3784625,-0.676463,左腕,左肩,,,0.95,0.05000001,0,0,False,0,0,0,0,0,0,0,0,0
1.936362,14.18276,0.1120639,-0.2859978,-0.3834772,0.8781518,左腕捩1,左腕捩2,,,0.61,0.39,0,0,False,0,0,0,0,0,0,0,0,0
1.838955,14.24487,0.108617,-0.2809787,-0.3989253,0.8728744,左腕捩1,左腕捩2,,,0.82,0.18,0,0,False,0,0,0,0,0,0,0,0,0
1.712243,14.32831,0.1065797,-0.2814015,-0.418088,0.8637219,左腕捩1,左腕,,,0.89,0.11,0,0,False,0,0,0,0,0,0,0,0,0
1.712243,14.32831,0.1065797,-0.2813947,-0.4180703,0.8637329,左腕捩1,左腕,,,0.89,0.11,0,0,False,0,0,0,0,0,0,0,0,0
1.918011,14.3666,0.1596112,-0.07500214,-0.09788527,0.9923675,左腕捩1,左腕捩2,,,0.84,0.16,0,0,False,0,0,0,0,0,0,0,0,0
1.838955,14.24487,0.108617,-0.2809773,-0.3989288,0.8728732,左腕捩1,左腕捩2,,,0.82,0.18,0,0,False,0,0,0,0,0,0,0,0,0
1.790485,14.44879,0.1593043,-0.0614548,-0.1231974,0.9904776,左腕捩1,左腕,,,0.88,0.12,0,0,False,0,0,0,0,0,0,0,0,0
1.936362,14.18276,0.1120639,-0.285998,-0.3834754,0.8781525,左腕捩1,左腕捩2,,,0.61,0.39,0,0,False,0,0,0,0,0,0,0,0,0
2.015876,14.3052,0.1616298,-0.08443405,-0.08051232,0.9931711,左腕捩1,左腕捩2,,,0.62,0.38,0,0,False,0,0,0,0,0,0,0,0,0
1.500518,14.30789,-0.3852845,-0.4837435,-0.715685,-0.503773,左腕捩1,左腕,,,0.61,0.39,0,0,False,0,0,0,0,0,0,0,0,0
1.371462,14.41789,-0.413272,-0.4896278,-0.7093054,-0.5071001,左腕,左腕捩1,,,0.7,0.3,0,0,False,0,0,0,0,0,0,0,0,0
1.477873,14.27302,-0.2634307,-0.5955384,-0.7900087,-0.1456717,左腕捩1,左腕,,,0.61,0.39,0,0,False,0,0,0,0,0,0,0,0,0
1.346247,14.37906,-0.2832946,-0.5934072,-0.7857838,-0.17439,左腕,左腕捩1,,,0.71,0.29,0,0,False,0,0,0,0,0,0,0,0,0
1.592476,14.76304,0.1748442,0.2592815,0.1439314,0.9550167,左腕,左肩,,,0.9560075,0.04399252,0,0,False,0,0,0,0,0,0,0,0,0
1.795646,14.76235,0.09282809,0.4081738,0.4310312,0.8047399,左腕捩1,左腕,,,0.55,0.45,0,0,False,0,0,0,0,0,0,0,0,0
1.727391,14.65725,0.1560286,0.2165161,0.1765555,0.9601817,左腕捩1,左腕,,,0.56,0.44,0,0,False,0,0,0,0,0,0,0,0,0
1.865823,14.5648,0.1476983,0.1735091,0.2171848,0.960586,左腕捩1,左腕,,,0.87,0.13,0,0,False,0,0,0,0,0,0,0,0,0
1.930934,14.66506,0.08511865,0.3692692,0.4910498,0.7889933,左腕捩1,左腕,,,0.87,0.13,0,0,False,0,0,0,0,0,0,0,0,0
1.652496,14.54192,0.1659462,-0.02729194,-0.163278,0.9862025,左腕捩1,左腕,,,0.57,0.43,0,0,False,0,0,0,0,0,0,0,0,0
1.513749,14.63699,0.1839424,0.02044753,-0.207776,0.9779627,左腕,左腕捩1,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
1.481223,14.27818,-0.1249169,-0.5908768,-0.7758774,0.2210857,左腕捩1,左腕,,,0.6,0.4,0,0,False,0,0,0,0,0,0,0,0,0
1.346531,14.3795,-0.1316264,-0.5794654,-0.7969015,0.1707863,左腕,左腕捩1,,,0.71,0.29,0,0,False,0,0,0,0,0,0,0,0,0
1.512977,14.32708,0.007314712,-0.4684254,-0.6645644,0.5821786,左腕捩1,左腕,,,0.59,0.41,0,0,False,0,0,0,0,0,0,0,0,0
1.375618,14.42429,0.01367192,-0.4468502,-0.7141123,0.5388585,左腕,左腕捩1,,,0.72,0.28,0,0,False,0,0,0,0,0,0,0,0,0
1.311465,14.60181,-0.5480131,-0.2885088,-0.5421538,-0.789197,左腕,左肩,,,0.9483832,0.05161679,0,0,False,0,0,0,0,0,0,0,0,0
1.262383,14.52669,-0.4461011,-0.4784612,-0.6984934,-0.5321483,左腕,左肩,,,0.9643565,0.03564346,0,0,False,0,0,0,0,0,0,0,0,0
1.264846,14.65706,-0.5545099,-0.3099201,-0.5476034,-0.777226,左腕,左肩,,,0.874105,0.125895,0,0,False,0,0,0,0,0,0,0,0,0
1.174145,14.6162,-0.4581686,-0.3621174,-0.7145537,-0.5985684,左腕,左肩,,,0.783173,0.216827,0,0,False,0,0,0,0,0,0,0,0,0
1.22103,14.57743,-0.4521348,-0.4268026,-0.711219,-0.558576,左腕,左肩,,,0.8737648,0.1262352,0,0,False,0,0,0,0,0,0,0,0,0
1.212853,14.7018,-0.5610065,-0.3073871,-0.5589923,-0.7700914,左腕,左肩,,,0.7998267,0.2001733,0,0,False,0,0,0,0,0,0,0,0,0
1.1891,14.52168,-0.3125317,-0.4547014,-0.8494343,-0.2677839,左腕,左肩,,,0.8849605,0.1150395,0,0,False,0,0,0,0,0,0,0,0,0
1.14232,14.55252,-0.318184,-0.3528391,-0.8790116,-0.3206919,左腕,左肩,,,0.7990321,0.2009679,0,0,False,0,0,0,0,0,0,0,0,0
1.231278,14.4792,-0.3068793,-0.5494333,-0.8048236,-0.2244592,左腕,左腕捩1,,,0.99,0.00999999,0,0,False,0,0,0,0,0,0,0,0,0
1.230529,14.47086,-0.1382174,-0.509496,-0.8531437,0.1120695,左腕,左肩,,,0.9527528,0.04724717,0,0,False,0,0,0,0,0,0,0,0,0
1.139617,14.52818,-0.1379509,-0.2819549,-0.9586942,0.03751058,左腕,左肩,,,0.7826098,0.2173902,0,0,False,0,0,0,0,0,0,0,0,0
1.186981,14.50531,-0.1380841,-0.3976512,-0.9147683,0.07122307,左腕,左肩,,,0.8676813,0.1323187,0,0,False,0,0,0,0,0,0,0,0,0
1.204876,14.54098,0.03218915,-0.2878415,-0.8316159,0.474934,左腕,左肩,,,0.8829437,0.1170563,0,0,False,0,0,0,0,0,0,0,0,0
1.156294,14.56166,0.03960538,-0.2005215,-0.8606746,0.4680068,左腕,左肩,,,0.7957859,0.2042141,0,0,False,0,0,0,0,0,0,0,0,0
1.249905,14.50864,0.02477291,-0.386177,-0.7770081,0.4971176,左腕,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.575546,14.42343,0.110322,-0.2662738,-0.4561996,0.8491055,左腕捩1,左腕,,,0.58,0.42,0,0,False,0,0,0,0,0,0,0,0,0
1.436813,14.51852,0.1245399,-0.2300912,-0.5099692,0.8288482,左腕,左腕捩1,,,0.73,0.27,0,0,False,0,0,0,0,0,0,0,0,0
1.436813,14.51852,0.1245399,-0.2300918,-0.509978,0.8288426,左腕,左腕捩1,,,0.73,0.27,0,0,False,0,0,0,0,0,0,0,0,0
1.575546,14.42343,0.110322,-0.2662675,-0.4561829,0.8491166,左腕捩1,左腕,,,0.58,0.42,0,0,False,0,0,0,0,0,0,0,0,0
1.738393,15.00246,-0.3130541,0.7237114,0.5697706,-0.3893628,左腕,左肩,,,0.95,0.05000001,0,0,False,0,0,0,0,0,0,0,0,0
1.85948,14.86065,-0.2895847,0.6886641,0.602238,-0.4037958,左腕捩1,左腕,,,0.56,0.44,0,0,False,0,0,0,0,0,0,0,0,0
1.981114,14.74233,-0.2750943,0.6072828,0.6878154,-0.3976399,左腕捩1,左腕,,,0.87,0.13,0,0,False,0,0,0,0,0,0,0,0,0
1.880082,14.89237,-0.1433108,0.7282207,0.6827504,0.05955235,左腕捩1,左腕,,,0.55,0.45,0,0,False,0,0,0,0,0,0,0,0,0
1.998539,14.76917,-0.1395839,0.6511903,0.7582064,0.03277847,左腕捩1,左腕,,,0.87,0.13,0,0,False,0,0,0,0,0,0,0,0,0
2.200882,14.59009,-0.2758059,0.4729363,0.784488,-0.401136,左腕捩1,左腕捩2,,,0.63,0.37,0,0,False,0,0,0,0,0,0,0,0,0
2.120243,14.67801,-0.1412436,0.5554763,0.83151,0.006113881,左腕捩1,左腕捩2,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
2.103109,14.65163,-0.2742283,0.5162336,0.7592642,-0.3962585,左腕捩1,左腕捩2,,,0.84,0.16,0,0,False,0,0,0,0,0,0,0,0,0
2.218938,14.61789,-0.1428913,0.5087544,0.8608356,-0.01145077,左腕捩1,左腕捩2,,,0.63,0.37,0,0,False,0,0,0,0,0,0,0,0,0
1.227117,14.82902,0.2517398,0.08516091,-0.1939029,0.9773175,左腕,左肩,,,0.6064166,0.3935834,0,0,False,0,0,0,0,0,0,0,0,0
1.221778,14.66519,0.171559,-0.05347457,-0.5816286,0.8116949,左腕,左肩,,,0.7156935,0.2843065,0,0,False,0,0,0,0,0,0,0,0,0
1.176837,14.67884,0.1806312,0.00811076,-0.5647849,0.8251983,左腕,左肩,上半身2,全ての親,0.6011971,0.3957051,0.003097791,0,False,0,0,0,0,0,0,0,0,0
1.282017,14.80724,0.2404185,0.09398775,-0.2126799,0.9725912,左腕,左肩,,,0.7261325,0.2738675,0,0,False,0,0,0,0,0,0,0,0,0
1.221778,14.66519,0.171559,-0.05347802,-0.5816368,0.8116888,左腕,左肩,,,0.7156935,0.2843065,0,0,False,0,0,0,0,0,0,0,0,0
1.125379,14.56441,0.04484509,-0.03154704,-0.8836439,0.4670955,左腕,左肩,上半身2,全ての親,0.6412433,0.2803891,0.07836759,0,False,0,0,0,0,0,0,0,0,0
1.176837,14.67884,0.1806312,0.00810358,-0.5647954,0.8251913,左腕,左肩,上半身2,全ての親,0.6011971,0.3957051,0.003097791,0,False,0,0,0,0,0,0,0,0,0
1.090356,14.54252,0.04833293,0.1819768,-0.8559368,0.4840008,左腕,左肩,上半身2,全ての親,0.4867008,0.356564,0.1567352,0,False,0,0,0,0,0,0,0,0,0
1.007877,14.65089,0.2021041,0.1471909,-0.4297132,0.890888,左肩,左腕,上半身2,全ての親,0.4501239,0.2860655,0.2638107,0,False,0,0,0,0,0,0,0,0,0
1.126727,14.67136,0.187086,0.07292818,-0.5356702,0.8412722,左肩,左腕,上半身2,全ての親,0.5071036,0.4867008,0.006195583,0,False,0,0,0,0,0,0,0,0,0
0.9845793,14.44639,0.05919545,0.4440617,-0.6699685,0.5949382,左肩,上半身2,左腕,全ての親,0.3860413,0.3278933,0.2860655,0,False,0,0,0,0,0,0,0,0,0
1.007877,14.65089,0.2021041,0.1471943,-0.4296998,0.890894,左肩,左腕,上半身2,全ての親,0.4501239,0.2860655,0.2638107,0,False,0,0,0,0,0,0,0,0,0
1.169817,14.8415,0.2599907,0.06168904,-0.1632456,0.984655,左肩,左腕,,,0.5132993,0.4867007,0,0,False,0,0,0,0,0,0,0,0,0
1.126727,14.67136,0.187086,0.07295193,-0.5356486,0.8412839,左肩,左腕,上半身2,全ての親,0.5071036,0.4867008,0.006195583,0,False,0,0,0,0,0,0,0,0,0
1.03125,14.84122,0.2675918,0.07243177,-0.125505,0.9894454,左肩,左腕,,,0.746421,0.253579,0,0,False,0,0,0,0,0,0,0,0,0
1.10565,14.53138,-0.137553,-0.07426992,-0.9972373,0.001284208,左腕,左肩,上半身2,全ての親,0.6346553,0.2869771,0.07836758,0,False,0,0,0,0,0,0,0,0,0
1.104701,14.56473,-0.3195436,-0.1698473,-0.9079084,-0.3832155,左腕,左肩,上半身2,全ての親,0.6428664,0.278766,0.07836758,0,False,0,0,0,0,0,0,0,0,0
1.399016,15.31808,-0.1750577,0.3873176,0.9113674,0.1392642,左腕,左肩,,,0.5822506,0.4177494,0,0,False,0,0,0,0,0,0,0,0,0
1.368027,15.24707,0.01246321,0.3384962,0.7509916,0.5669497,左腕,左肩,,,0.5507752,0.4492248,0,0,False,0,0,0,0,0,0,0,0,0
1.325818,15.11912,0.1566923,0.2974475,0.5161276,0.8032044,左腕,左肩,,,0.55,0.45,0,0,False,0,0,0,0,0,0,0,0,0
1.351625,15.19763,-0.5691265,0.3545691,0.6093383,-0.7092162,左腕,左肩,,,0.5500001,0.4499999,0,0,False,0,0,0,0,0,0,0,0,0
1.469981,15.2547,-0.3835384,0.516124,0.7816972,-0.3500939,左腕,左肩,,,0.6745349,0.3254651,0,0,False,0,0,0,0,0,0,0,0,0
1.393814,15.29138,-0.3883464,0.4029305,0.8519094,-0.3345107,左腕,左肩,,,0.6006038,0.3993962,0,0,False,0,0,0,0,0,0,0,0,0
1.434303,15.15805,-0.5583472,0.4849485,0.5146009,-0.7071145,左腕,左肩,,,0.7,0.3,0,0,False,0,0,0,0,0,0,0,0,0
1.321041,15.34218,-0.1745079,0.2787091,0.9524591,0.1230559,左腕,左肩,,,0.5247743,0.4752257,0,0,False,0,0,0,0,0,0,0,0,0
1.112644,15.32672,-0.3660102,-0.02058035,0.9588379,-0.2832076,左肩,左腕,,,0.7476687,0.2523313,0,0,False,0,0,0,0,0,0,0,0,0
1.31379,15.31759,-0.3921453,0.2571933,0.9088898,-0.328285,左腕,左肩,,,0.5266727,0.4733273,0,0,False,0,0,0,0,0,0,0,0,0
1.115828,15.355,-0.1562777,0.03888748,0.9936559,0.1055264,左肩,左腕,,,0.7476686,0.2523314,0,0,False,0,0,0,0,0,0,0,0,0
1.074299,15.07539,-0.6684035,0.1091995,0.3568132,-0.9277714,左肩,左腕,,,0.746421,0.253579,0,0,False,0,0,0,0,0,0,0,0,0
1.189699,14.93078,-0.6887304,0.06127706,-0.1499539,-0.9867923,左肩,左腕,,,0.5988191,0.4011809,0,0,False,0,0,0,0,0,0,0,0,0
1.229245,15.07633,-0.6729087,0.1333077,0.2926556,-0.94688,左肩,左腕,,,0.5999995,0.4000005,0,0,False,0,0,0,0,0,0,0,0,0
1.04469,14.9163,-0.6999716,0.2613054,-0.1190278,-0.9578893,左肩,左腕,,,0.746421,0.253579,0,0,False,0,0,0,0,0,0,0,0,0
1.255154,14.91784,-0.6752269,0.101825,-0.1630785,-0.9813446,左腕,左肩,,,0.5887079,0.4112921,0,0,False,0,0,0,0,0,0,0,0,0
1.377671,15.02634,-0.6425991,0.3513645,0.1657194,-0.9214554,左腕,左肩,,,0.6996381,0.3003619,0,0,False,0,0,0,0,0,0,0,0,0
1.306214,15.05952,-0.6591213,0.2716207,0.2252501,-0.9356733,左腕,左肩,,,0.5498193,0.4501807,0,0,False,0,0,0,0,0,0,0,0,0
1.316031,14.88993,-0.6588862,0.1520601,-0.1492031,-0.9770446,左腕,左肩,,,0.776235,0.223765,0,0,False,0,0,0,0,0,0,0,0,0
1.161212,14.73339,-0.5545899,-0.2862563,-0.5804361,-0.7623329,左腕,左肩,,,0.6432638,0.3567362,0,0,False,0,0,0,0,0,0,0,0,0
1.261156,14.78772,-0.6298006,-0.1107843,-0.3950211,-0.9119679,左腕,左肩,,,0.7854411,0.2145589,0,0,False,0,0,0,0,0,0,0,0,0
1.204792,14.81895,-0.6343399,-0.1493983,-0.4494193,-0.8807397,左腕,左肩,,,0.6360704,0.3639296,0,0,False,0,0,0,0,0,0,0,0,0
1.128642,14.64253,-0.4541069,-0.2601803,-0.7145005,-0.6494576,左腕,左肩,上半身2,全ての親,0.6349369,0.3047554,0.06030772,0,False,0,0,0,0,0,0,0,0,0
1.270906,14.64231,0.1592695,-0.09867841,-0.5794975,0.808978,左腕,左肩,,,0.8254998,0.1745002,0,0,False,0,0,0,0,0,0,0,0,0
1.340155,14.77442,0.2259137,0.0937384,-0.2289722,0.9689091,左腕,左肩,,,0.8030659,0.1969341,0,0,False,0,0,0,0,0,0,0,0,0
1.270906,14.64231,0.1592695,-0.09866448,-0.5794848,0.8089887,左腕,左肩,,,0.8254998,0.1745002,0,0,False,0,0,0,0,0,0,0,0,0
1.396454,14.7354,0.2114089,0.07100169,-0.2274318,0.9712021,左腕,左肩,,,0.8799993,0.1200007,0,0,False,0,0,0,0,0,0,0,0,0
1.315904,14.60596,0.14698,-0.1696346,-0.5572865,0.8128074,左腕,左肩,,,0.9353061,0.06469387,0,0,False,0,0,0,0,0,0,0,0,0
1.315904,14.60596,0.14698,-0.1696152,-0.5572686,0.8128237,左腕,左肩,,,0.9353061,0.06469387,0,0,False,0,0,0,0,0,0,0,0,0
1.343954,14.94785,0.2286922,0.2556061,0.1765956,0.9505154,左腕,左肩,,,0.6995561,0.3004439,0,0,False,0,0,0,0,0,0,0,0,0
1.279076,14.97684,0.2401057,0.2113169,0.209523,0.9546965,左腕,左肩,,,0.5517852,0.4482148,0,0,False,0,0,0,0,0,0,0,0,0
1.467212,14.86208,0.2010645,0.2880133,0.1323204,0.9484407,左腕,左肩,,,0.8799992,0.1200008,0,0,False,0,0,0,0,0,0,0,0,0
1.408841,14.91242,0.2148784,0.2865757,0.159616,0.9446678,左腕,左肩,,,0.7897776,0.2102224,0,0,False,0,0,0,0,0,0,0,0,0
1.434688,14.80385,-0.619577,0.2508898,-0.1135126,-0.9613372,左腕,左肩,,,0.8799997,0.1200003,0,0,False,0,0,0,0,0,0,0,0,0
1.375127,14.69722,-0.6047465,-0.002218294,-0.3346208,-0.9423503,左腕,左肩,,,0.8799993,0.1200007,0,0,False,0,0,0,0,0,0,0,0,0
1.376187,14.84894,-0.6392316,0.1969257,-0.1325263,-0.9714202,左腕,左肩,,,0.8281173,0.1718827,0,0,False,0,0,0,0,0,0,0,0,0
1.318982,14.74438,-0.6172736,-0.06790499,-0.3608759,-0.9301384,左腕,左肩,,,0.8327202,0.1672798,0,0,False,0,0,0,0,0,0,0,0,0
1.505082,15.10758,-0.5360432,0.5890198,0.431591,-0.6832166,左腕,左肩,,,0.7899998,0.2100002,0,0,False,0,0,0,0,0,0,0,0,0
1.54899,15.2027,-0.3686869,0.6395763,0.684517,-0.3498267,左腕,左肩,,,0.7772667,0.2227333,0,0,False,0,0,0,0,0,0,0,0,0
1.568048,15.0426,-0.5137393,0.6439316,0.3601482,-0.675015,左腕,左肩,,,0.8799997,0.1200003,0,0,False,0,0,0,0,0,0,0,0,0
1.619764,15.13518,-0.3538353,0.719651,0.5875578,-0.3699706,左腕,左肩,,,0.8799986,0.1200014,0,0,False,0,0,0,0,0,0,0,0,0
2.203855,14.59467,-0.01899367,0.4497196,0.7837462,0.4283621,左腕捩1,左腕捩2,,,0.64,0.36,0,0,False,0,0,0,0,0,0,0,0,0
2.05993,14.58514,0.0825479,0.3340018,0.5382736,0.7737599,左腕捩1,左腕捩2,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
2.103791,14.65268,-0.01780994,0.4828412,0.7510089,0.4503887,左腕捩1,左腕捩2,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
2.160643,14.52812,0.0822116,0.3126164,0.5617572,0.7659633,左腕捩1,左腕捩2,,,0.63,0.37,0,0,False,0,0,0,0,0,0,0,0,0
1.978492,14.7383,-0.01507749,0.54398,0.6803787,0.4910911,左腕捩1,左腕,,,0.86,0.14,0,0,False,0,0,0,0,0,0,0,0,0
1.852673,14.85016,-0.01139582,0.5912566,0.6026628,0.5359227,左腕捩1,左腕,,,0.55,0.45,0,0,False,0,0,0,0,0,0,0,0,0
1.502675,14.92557,-0.5957806,0.4655273,0.1067868,-0.8785676,左腕,左肩,,,0.8799986,0.1200014,0,0,False,0,0,0,0,0,0,0,0,0
1.443786,14.98331,-0.6191899,0.4204798,0.1308703,-0.8978139,左腕,左肩,,,0.7898184,0.2101816,0,0,False,0,0,0,0,0,0,0,0,0
2.299939,14.57101,-0.1438016,0.4989161,0.8663843,-0.02146931,左腕捩2,左腕捩1,,,0.54,0.46,0,0,False,0,0,0,0,0,0,0,0,0
2.281159,14.54209,-0.2774717,0.4583734,0.7910312,-0.4051709,左腕捩2,左腕捩1,,,0.55,0.45,0,0,False,0,0,0,0,0,0,0,0,0
